user_id,age_bucket,retirement_goal,advisor_specialty_preference,approx_savings,profession,owns_house,risk_tolerance_score,state
2808,<30,10+ yrs,Retirement Planning,41003,Retired,0,5,FL
2809,30-40,2-5 yrs,Estate Planning,113172,Marketing Manager,0,3,NJ
2810,40-50,<2 yrs,Management of New Wealth,63180,Data Scientist,1,2,CA
2811,30-40,2-5 yrs,Retirement Planning,116416,Data Scientist,1,2,CA
2812,40-50,<2 yrs,Management of New Wealth,50923,Student,1,2,WA
2813,40-50,2-5 yrs,Retirement Planning,36366,Accountant,1,2,TX
2814,<30,5-10 yrs,Tax Aware Investing,39135,Sales Manager,1,4,NY
2815,40-50,2-5 yrs,Tax Aware Investing,416834,Entrepreneur,1,3,NJ
2816,40-50,5-10 yrs,Socially Conscious Investing,81036,Doctor,1,3,FL
2817,30-40,2-5 yrs,Divorce Planning,11099,Consultant,0,2,CA
2818,<30,10+ yrs,I don't know,41432,Retired,0,5,NY
2819,<30,10+ yrs,Estate Planning,72198,Software Engineer,0,5,CA
2820,30-40,10+ yrs,Management of New Wealth,348314,Real Estate Agent,0,5,WA
2821,60+,5-10 yrs,Socially Conscious Investing,167013,Data Scientist,1,1,WA
2822,30-40,5-10 yrs,Management of New Wealth,28866,Sales Manager,0,2,CA
2823,40-50,5-10 yrs,Socially Conscious Investing,583336,Marketing Manager,1,3,NJ
2824,30-40,10+ yrs,Management of New Wealth,64341,Real Estate Agent,0,5,TX
2825,30-40,5-10 yrs,I don't know,203149,Entrepreneur,1,2,IL
2826,60+,10+ yrs,Retirement Planning,23400,Doctor,1,2,MA
2827,40-50,10+ yrs,Life Insurance,7643,Retired,1,2,TX
2828,<30,5-10 yrs,Tax Aware Investing,18627,Entrepreneur,0,4,CA
2829,30-40,10+ yrs,Retirement Planning,3549,Financial Analyst,1,3,NY
2830,<30,<2 yrs,Socially Conscious Investing,442803,Student,0,4,NY
2831,30-40,2-5 yrs,Retirement Planning,80264,Software Engineer,1,3,CA
2832,40-50,5-10 yrs,Retirement Planning,28791,Retired,0,1,WA
2833,<30,2-5 yrs,Retirement Planning,99445,Product Manager,0,4,WA
2834,30-40,10+ yrs,Estate Planning,78464,Teacher,1,4,NJ
2835,30-40,2-5 yrs,Retirement Planning,115709,Retired,0,4,CA
2836,60+,5-10 yrs,Tax Preparation,196531,Small Business Owner,1,2,TX
2837,60+,10+ yrs,I don't know,50973,Student,1,4,TX
2838,<30,10+ yrs,Estate Planning,29975,Sales Manager,0,4,MA
2839,40-50,5-10 yrs,Retirement Planning,139385,Doctor,1,3,NY
2840,30-40,10+ yrs,Retirement Planning,136229,Professor,1,4,FL
2841,30-40,10+ yrs,Entrepreneurial Wealth Management,72450,Software Engineer,1,4,NY
2842,40-50,5-10 yrs,Management of New Wealth,469676,Professor,1,2,NJ
2843,60+,<2 yrs,Estate Planning,44621,Professor,1,1,IL
2844,60+,5-10 yrs,Socially Conscious Investing,29440,Construction Manager,0,1,MA
2845,40-50,10+ yrs,Estate Planning,96402,Small Business Owner,0,5,IL
2846,30-40,10+ yrs,Retirement Planning,36046,Nurse,1,5,CA
2847,40-50,10+ yrs,I don't know,103359,Construction Manager,1,4,CA
2848,30-40,5-10 yrs,Entrepreneurial Wealth Management,31266,Marketing Manager,0,3,CA
2849,40-50,2-5 yrs,Tax Aware Investing,46155,Marketing Manager,1,3,NJ
2850,30-40,<2 yrs,Management of New Wealth,362854,Teacher,0,1,CA
2851,40-50,5-10 yrs,Retirement Planning,45934,Data Scientist,1,4,FL
2852,30-40,10+ yrs,Estate Planning,32242,Retired,0,4,CA
2853,<30,10+ yrs,Entrepreneurial Wealth Management,189778,Product Manager,0,5,CA
2854,60+,5-10 yrs,Management of New Wealth,25695,Retired,1,1,CA
2855,<30,5-10 yrs,Retirement Planning,35466,Nurse,0,4,IL
2856,30-40,5-10 yrs,Retirement Planning,111179,Data Scientist,0,2,FL
2857,30-40,5-10 yrs,Divorce Planning,153978,Student,0,3,IL
2858,<30,2-5 yrs,Tax Preparation,198477,Teacher,0,4,CA
2859,<30,2-5 yrs,Estate Planning,33775,Financial Analyst,0,5,NY
2860,<30,2-5 yrs,Retirement Planning,113143,Financial Analyst,0,4,IL
2861,60+,<2 yrs,Retirement Planning,43499,Nurse,1,1,NY
2862,30-40,2-5 yrs,I don't know,38365,Software Engineer,0,2,CA
2863,60+,<2 yrs,Management of New Wealth,195417,Teacher,1,1,CA
2864,40-50,10+ yrs,Estate Planning,40352,Consultant,1,4,NJ
2865,30-40,5-10 yrs,Management of New Wealth,84998,Teacher,1,3,FL
2866,40-50,10+ yrs,Life Insurance,76116,Teacher,0,4,CA
2867,30-40,2-5 yrs,Retirement Planning,25243,Consultant,1,2,FL
2868,40-50,5-10 yrs,Retirement Planning,157863,Retired,1,3,IL
2869,30-40,5-10 yrs,Management of New Wealth,109562,Small Business Owner,1,3,MA
2870,30-40,<2 yrs,Tax Preparation,11073,Accountant,0,1,CA
2871,60+,10+ yrs,Life Insurance,84938,Retired,1,3,IL
2872,60+,<2 yrs,Entrepreneurial Wealth Management,33002,Sales Manager,1,1,FL
2873,60+,10+ yrs,Retirement Planning,177613,Entrepreneur,1,2,NY
2874,30-40,10+ yrs,Tax Aware Investing,18018,Student,0,3,IL
2875,40-50,5-10 yrs,I don't know,48010,Entrepreneur,0,3,TX
2876,30-40,5-10 yrs,Estate Planning,91658,Lawyer,0,3,NJ
2877,30-40,10+ yrs,Tax Preparation,69487,Consultant,0,5,CA
2878,<30,5-10 yrs,Tax Preparation,131486,Student,1,3,CA
2879,40-50,10+ yrs,Management of New Wealth,16872,Student,1,3,FL
2880,<30,<2 yrs,Retirement Planning,292647,Small Business Owner,0,2,TX
2881,30-40,<2 yrs,Life Insurance,106152,Accountant,0,3,MA
2882,60+,5-10 yrs,Divorce Planning,224975,Real Estate Agent,1,3,NJ
2883,<30,5-10 yrs,Management of New Wealth,145337,Marketing Manager,0,4,FL
2884,<30,10+ yrs,Estate Planning,65483,Retired,1,5,IL
2885,<30,2-5 yrs,Socially Conscious Investing,20831,Consultant,0,3,CA
2886,60+,10+ yrs,Tax Aware Investing,39846,Government Employee,1,2,IL
2887,30-40,2-5 yrs,Retirement Planning,276677,Data Scientist,1,3,TX
2888,30-40,5-10 yrs,Retirement Planning,230243,Sales Manager,1,3,NY
2889,60+,5-10 yrs,I don't know,37886,Sales Manager,1,2,CA
2890,60+,5-10 yrs,Life Insurance,5237,Doctor,1,1,NY
2891,30-40,2-5 yrs,Tax Preparation,54643,Retired,0,3,TX
2892,40-50,5-10 yrs,Management of New Wealth,51075,Doctor,1,3,MA
2893,40-50,10+ yrs,Retirement Planning,52849,Marketing Manager,0,4,WA
2894,40-50,5-10 yrs,I don't know,106477,Accountant,1,2,WA
2895,<30,5-10 yrs,Retirement Planning,145596,Entrepreneur,0,4,NJ
2896,60+,10+ yrs,Socially Conscious Investing,161340,Sales Manager,1,3,TX
2897,40-50,10+ yrs,Estate Planning,98828,Government Employee,1,3,NJ
2898,30-40,5-10 yrs,Entrepreneurial Wealth Management,13086,Entrepreneur,1,1,CA
2899,30-40,2-5 yrs,Entrepreneurial Wealth Management,48674,Retired,1,3,FL
2900,<30,10+ yrs,Tax Aware Investing,526328,Marketing Manager,0,5,TX
2901,<30,10+ yrs,Entrepreneurial Wealth Management,92669,Teacher,0,5,CA
2902,40-50,2-5 yrs,Retirement Planning,92137,Teacher,0,2,NY
2903,<30,2-5 yrs,Tax Aware Investing,91449,Real Estate Agent,0,3,FL
2904,30-40,10+ yrs,Entrepreneurial Wealth Management,96167,Software Engineer,1,4,NY
2905,40-50,<2 yrs,Entrepreneurial Wealth Management,7748,Student,1,2,IL
2906,<30,10+ yrs,Management of New Wealth,53339,Teacher,0,5,WA
2907,60+,2-5 yrs,Management of New Wealth,63952,Entrepreneur,1,2,CA
2908,30-40,10+ yrs,Divorce Planning,209681,Small Business Owner,0,3,TX
2909,30-40,5-10 yrs,Life Insurance,69072,Entrepreneur,1,3,IL
2910,30-40,5-10 yrs,Entrepreneurial Wealth Management,15035,Teacher,1,2,CA
2911,30-40,10+ yrs,Management of New Wealth,97448,Nurse,1,4,WA
2912,<30,5-10 yrs,I don't know,32098,Consultant,0,4,WA
2913,40-50,5-10 yrs,I don't know,22134,Software Engineer,1,2,NY
2914,60+,<2 yrs,Socially Conscious Investing,31233,Marketing Manager,1,1,NY
2915,30-40,<2 yrs,Entrepreneurial Wealth Management,107823,Marketing Manager,1,2,WA
2916,40-50,2-5 yrs,Estate Planning,205435,Software Engineer,1,3,WA
2917,40-50,10+ yrs,Retirement Planning,102194,Consultant,1,5,TX
2918,60+,2-5 yrs,Management of New Wealth,116870,Entrepreneur,1,2,NY
2919,30-40,2-5 yrs,Tax Aware Investing,101289,Accountant,1,3,FL
2920,30-40,5-10 yrs,Management of New Wealth,72489,Professor,0,2,CA
2921,30-40,10+ yrs,Entrepreneurial Wealth Management,123900,Accountant,1,4,WA
2922,40-50,10+ yrs,Retirement Planning,7503,Entrepreneur,1,3,NJ
2923,60+,2-5 yrs,Estate Planning,73128,Product Manager,1,3,IL
2924,<30,<2 yrs,I don't know,25837,Teacher,0,2,CA
2925,30-40,10+ yrs,Estate Planning,188454,Sales Manager,1,4,IL
2926,60+,2-5 yrs,Retirement Planning,57963,Student,0,2,CA
2927,60+,10+ yrs,Estate Planning,68040,Accountant,1,3,NY
2928,60+,10+ yrs,Management of New Wealth,17076,Small Business Owner,1,3,TX
2929,40-50,10+ yrs,Tax Preparation,165238,Professor,1,4,TX
2930,30-40,2-5 yrs,Divorce Planning,116377,Student,0,3,NJ
2931,40-50,10+ yrs,Estate Planning,109234,Financial Analyst,1,4,WA
2932,40-50,10+ yrs,Divorce Planning,31833,Product Manager,1,4,MA
2933,<30,10+ yrs,Management of New Wealth,32982,Retired,0,5,TX
2934,40-50,5-10 yrs,Retirement Planning,80921,Sales Manager,1,3,TX
2935,40-50,2-5 yrs,Tax Preparation,35417,Construction Manager,1,2,MA
2936,<30,2-5 yrs,Life Insurance,97870,Software Engineer,0,5,NJ
2937,40-50,5-10 yrs,Management of New Wealth,9463,Student,1,3,FL
2938,40-50,10+ yrs,Tax Aware Investing,42668,Lawyer,1,4,WA
2939,60+,5-10 yrs,Retirement Planning,333393,Doctor,1,1,IL
2940,<30,5-10 yrs,Retirement Planning,98276,Student,0,4,CA
2941,30-40,5-10 yrs,Retirement Planning,76888,Small Business Owner,0,2,CA
2942,40-50,10+ yrs,Tax Preparation,395024,Entrepreneur,1,4,MA
2943,30-40,10+ yrs,Tax Aware Investing,8083,Financial Analyst,0,2,MA
2944,40-50,2-5 yrs,Life Insurance,31768,Student,1,3,TX
2945,40-50,5-10 yrs,Retirement Planning,46117,Entrepreneur,1,2,CA
2946,<30,2-5 yrs,Retirement Planning,143274,Nurse,0,4,WA
2947,30-40,10+ yrs,Management of New Wealth,145523,Consultant,1,4,CA
2948,30-40,10+ yrs,Retirement Planning,30351,Accountant,0,4,IL
2949,30-40,10+ yrs,Entrepreneurial Wealth Management,162455,Sales Manager,0,3,NY
2950,60+,2-5 yrs,Tax Aware Investing,46028,Doctor,1,1,TX
2951,60+,10+ yrs,Estate Planning,196904,Doctor,1,3,CA
2952,40-50,<2 yrs,Entrepreneurial Wealth Management,26124,Financial Analyst,1,1,MA
2953,40-50,10+ yrs,Management of New Wealth,59220,Professor,1,4,TX
2954,30-40,<2 yrs,Retirement Planning,42567,Entrepreneur,0,1,FL
2955,60+,10+ yrs,Estate Planning,171172,Teacher,1,3,FL
2956,40-50,5-10 yrs,Tax Preparation,41336,Entrepreneur,0,3,FL
2957,40-50,10+ yrs,I don't know,63690,Product Manager,1,4,NJ
2958,60+,10+ yrs,Entrepreneurial Wealth Management,104415,Construction Manager,1,3,WA
2959,30-40,2-5 yrs,Retirement Planning,108091,Real Estate Agent,0,4,IL
2960,60+,<2 yrs,I don't know,147010,Software Engineer,1,1,NY
2961,<30,10+ yrs,Tax Aware Investing,80018,Financial Analyst,1,5,WA
2962,30-40,5-10 yrs,Tax Aware Investing,45414,Lawyer,1,3,WA
2963,30-40,2-5 yrs,Divorce Planning,48304,Accountant,1,4,IL
2964,60+,5-10 yrs,Retirement Planning,67717,Teacher,1,1,TX
2965,60+,10+ yrs,Tax Aware Investing,82837,Product Manager,1,3,CA
2966,40-50,<2 yrs,Retirement Planning,57962,Sales Manager,1,2,NJ
2967,40-50,2-5 yrs,Estate Planning,67324,Sales Manager,0,3,WA
2968,40-50,<2 yrs,Life Insurance,16889,Financial Analyst,1,1,IL
2969,60+,5-10 yrs,Tax Preparation,120646,Lawyer,1,1,FL
2970,30-40,10+ yrs,Retirement Planning,77885,Entrepreneur,1,5,CA
2971,30-40,10+ yrs,Management of New Wealth,163028,Sales Manager,1,4,MA
2972,<30,10+ yrs,I don't know,66180,Sales Manager,0,5,IL
2973,40-50,2-5 yrs,Divorce Planning,13841,Product Manager,1,1,NY
2974,40-50,10+ yrs,Retirement Planning,47925,Nurse,0,4,IL
2975,30-40,5-10 yrs,I don't know,55274,Small Business Owner,1,3,NJ
2976,<30,2-5 yrs,Tax Preparation,129134,Entrepreneur,0,4,MA
2977,60+,10+ yrs,Tax Aware Investing,10267,Financial Analyst,1,2,NY
2978,<30,10+ yrs,Tax Aware Investing,68669,Entrepreneur,0,5,NJ
2979,40-50,10+ yrs,Retirement Planning,105062,Retired,1,4,CA
2980,60+,10+ yrs,Life Insurance,36485,Teacher,1,3,MA
2981,30-40,2-5 yrs,Retirement Planning,70768,Financial Analyst,1,3,IL
2982,30-40,2-5 yrs,Management of New Wealth,37634,Marketing Manager,1,3,NJ
2983,40-50,10+ yrs,Tax Aware Investing,34316,Teacher,0,4,WA
2984,60+,2-5 yrs,I don't know,45817,Software Engineer,1,2,FL
2985,40-50,5-10 yrs,Retirement Planning,34904,Product Manager,1,3,TX
2986,60+,10+ yrs,I don't know,122425,Teacher,1,2,NJ
2987,<30,10+ yrs,I don't know,34150,Teacher,0,5,FL
2988,30-40,5-10 yrs,Tax Aware Investing,29359,Retired,1,2,FL
2989,40-50,10+ yrs,Estate Planning,324855,Real Estate Agent,1,4,TX
2990,60+,10+ yrs,Tax Aware Investing,157104,Nurse,1,4,MA
2991,<30,10+ yrs,I don't know,12389,Marketing Manager,0,4,TX
2992,60+,2-5 yrs,Management of New Wealth,33246,Professor,1,2,MA
2993,40-50,2-5 yrs,Tax Aware Investing,82307,Data Scientist,1,2,MA
2994,30-40,5-10 yrs,Socially Conscious Investing,88555,Small Business Owner,0,3,WA
2995,<30,2-5 yrs,Retirement Planning,17301,Data Scientist,0,2,MA
2996,60+,2-5 yrs,I don't know,187720,Lawyer,0,3,CA
2997,<30,2-5 yrs,Tax Preparation,139065,Sales Manager,0,5,MA
2998,30-40,5-10 yrs,Entrepreneurial Wealth Management,102100,Software Engineer,1,3,FL
2999,30-40,10+ yrs,Retirement Planning,224370,Software Engineer,1,4,WA
3000,60+,2-5 yrs,Tax Aware Investing,99415,Real Estate Agent,1,1,NJ
3001,40-50,10+ yrs,I don't know,99083,Software Engineer,1,5,NJ
3002,40-50,10+ yrs,Tax Aware Investing,268850,Marketing Manager,0,5,WA
3003,30-40,<2 yrs,I don't know,178277,Data Scientist,1,2,WA
3004,40-50,10+ yrs,Retirement Planning,31027,Consultant,1,4,CA
3005,40-50,10+ yrs,Tax Aware Investing,116993,Software Engineer,1,4,TX
3006,60+,5-10 yrs,Tax Preparation,36393,Real Estate Agent,1,2,MA
3007,60+,10+ yrs,I don't know,104165,Retired,1,2,MA
3008,<30,2-5 yrs,I don't know,101615,Real Estate Agent,0,4,IL
3009,40-50,10+ yrs,Retirement Planning,19051,Marketing Manager,1,2,TX
3010,<30,<2 yrs,Retirement Planning,59298,Lawyer,0,2,FL
3011,40-50,10+ yrs,Management of New Wealth,84013,Software Engineer,1,3,MA
3012,30-40,5-10 yrs,Tax Preparation,44682,Financial Analyst,1,3,CA
3013,30-40,10+ yrs,Life Insurance,87837,Lawyer,0,4,MA
3014,30-40,2-5 yrs,Retirement Planning,136667,Data Scientist,1,3,NJ
3015,40-50,10+ yrs,I don't know,64374,Entrepreneur,0,5,FL
3016,30-40,10+ yrs,Tax Preparation,80994,Student,1,4,WA
3017,40-50,5-10 yrs,Entrepreneurial Wealth Management,229826,Small Business Owner,1,3,NJ
3018,30-40,10+ yrs,Management of New Wealth,101303,Product Manager,0,4,TX
3019,<30,5-10 yrs,Estate Planning,79280,Sales Manager,0,4,CA
3020,40-50,10+ yrs,I don't know,27937,Retired,0,2,IL
3021,30-40,5-10 yrs,Management of New Wealth,121045,Retired,1,3,IL
3022,30-40,10+ yrs,Entrepreneurial Wealth Management,89066,Retired,1,5,TX
3023,40-50,10+ yrs,I don't know,210105,Data Scientist,1,4,CA
3024,30-40,5-10 yrs,Tax Preparation,69022,Real Estate Agent,0,4,FL
3025,<30,2-5 yrs,Management of New Wealth,12904,Financial Analyst,0,2,CA
3026,30-40,5-10 yrs,Tax Aware Investing,14326,Doctor,0,2,WA
3027,60+,10+ yrs,Tax Aware Investing,128298,Nurse,1,3,FL
3028,40-50,2-5 yrs,Retirement Planning,39609,Software Engineer,1,3,CA
3029,40-50,5-10 yrs,Retirement Planning,98036,Teacher,1,4,CA
3030,40-50,10+ yrs,Retirement Planning,73336,Entrepreneur,1,5,IL
3031,<30,5-10 yrs,Retirement Planning,56945,Teacher,0,3,IL
3032,30-40,10+ yrs,Retirement Planning,60674,Government Employee,0,4,FL
3033,40-50,2-5 yrs,Estate Planning,30368,Product Manager,1,2,FL
3034,<30,2-5 yrs,Tax Aware Investing,65238,Software Engineer,0,3,FL
3035,30-40,10+ yrs,Tax Aware Investing,39103,Nurse,1,3,MA
3036,30-40,<2 yrs,Tax Preparation,47333,Data Scientist,1,2,WA
3037,30-40,2-5 yrs,Management of New Wealth,49449,Product Manager,1,3,TX
3038,60+,10+ yrs,Estate Planning,53958,Retired,1,3,NY
3039,<30,5-10 yrs,Tax Preparation,151744,Retired,0,4,MA
3040,30-40,10+ yrs,Divorce Planning,58875,Retired,1,4,NY
3041,<30,10+ yrs,Estate Planning,166263,Entrepreneur,0,4,MA
3042,60+,2-5 yrs,Tax Preparation,264096,Nurse,1,1,FL
3043,<30,<2 yrs,I don't know,142835,Small Business Owner,0,3,NY
3044,30-40,10+ yrs,Entrepreneurial Wealth Management,107046,Nurse,0,4,WA
3045,40-50,5-10 yrs,Estate Planning,88800,Product Manager,1,2,FL
3046,40-50,2-5 yrs,Tax Preparation,144180,Professor,0,4,CA
3047,30-40,10+ yrs,Retirement Planning,71712,Product Manager,1,4,CA
3048,30-40,<2 yrs,Management of New Wealth,160510,Nurse,1,2,TX
3049,30-40,10+ yrs,I don't know,115000,Student,0,4,CA
3050,30-40,2-5 yrs,Management of New Wealth,47865,Marketing Manager,1,3,NY
3051,<30,2-5 yrs,I don't know,148192,Retired,0,4,NY
3052,30-40,2-5 yrs,Estate Planning,71849,Nurse,0,3,MA
3053,30-40,10+ yrs,I don't know,60143,Retired,1,4,NY
3054,30-40,10+ yrs,Management of New Wealth,43106,Product Manager,1,5,NY
3055,40-50,10+ yrs,Tax Aware Investing,76835,Small Business Owner,1,4,WA
3056,60+,5-10 yrs,Management of New Wealth,162237,Product Manager,1,2,CA
3057,40-50,5-10 yrs,Retirement Planning,147273,Marketing Manager,1,3,TX
3058,<30,2-5 yrs,Tax Aware Investing,90949,Lawyer,1,4,CA
3059,<30,5-10 yrs,Divorce Planning,113513,Teacher,0,4,NY
3060,60+,10+ yrs,Retirement Planning,207840,Data Scientist,1,3,NJ
3061,30-40,10+ yrs,Divorce Planning,57816,Small Business Owner,1,4,NY
3062,<30,2-5 yrs,Retirement Planning,24248,Lawyer,0,2,NY
3063,40-50,10+ yrs,Retirement Planning,213419,Sales Manager,1,3,FL
3064,40-50,2-5 yrs,I don't know,41076,Entrepreneur,0,4,NY
3065,40-50,10+ yrs,Retirement Planning,35550,Teacher,1,5,TX
3066,30-40,<2 yrs,Management of New Wealth,13140,Student,1,1,CA
3067,<30,5-10 yrs,Management of New Wealth,110653,Nurse,0,4,CA
3068,60+,5-10 yrs,Management of New Wealth,15377,Doctor,0,2,NY
3069,30-40,5-10 yrs,I don't know,33683,Student,1,2,WA
3070,40-50,10+ yrs,Tax Preparation,112354,Marketing Manager,1,4,TX
3071,40-50,5-10 yrs,Estate Planning,126719,Software Engineer,1,3,FL
3072,40-50,5-10 yrs,Entrepreneurial Wealth Management,36807,Consultant,1,3,IL
3073,30-40,10+ yrs,Retirement Planning,58645,Nurse,0,3,NJ
3074,30-40,10+ yrs,Management of New Wealth,30171,Software Engineer,1,4,FL
3075,40-50,10+ yrs,I don't know,40394,Doctor,1,4,NJ
3076,60+,2-5 yrs,Tax Preparation,84085,Teacher,1,3,TX
3077,60+,10+ yrs,Divorce Planning,42130,Teacher,1,3,MA
3078,<30,10+ yrs,Tax Preparation,53114,Product Manager,0,5,NJ
3079,<30,5-10 yrs,Entrepreneurial Wealth Management,17707,Entrepreneur,1,4,WA
3080,60+,5-10 yrs,I don't know,183443,Teacher,0,2,NY
3081,40-50,5-10 yrs,Retirement Planning,104721,Doctor,1,2,FL
3082,60+,2-5 yrs,Retirement Planning,135078,Nurse,1,2,IL
3083,<30,2-5 yrs,Estate Planning,211373,Product Manager,0,5,NY
3084,40-50,2-5 yrs,Tax Preparation,31486,Consultant,1,2,WA
3085,40-50,10+ yrs,Retirement Planning,47927,Teacher,1,4,FL
3086,40-50,10+ yrs,Tax Aware Investing,12023,Consultant,1,2,IL
3087,30-40,10+ yrs,Retirement Planning,1117249,Professor,0,4,CA
3088,<30,10+ yrs,I don't know,57836,Software Engineer,0,5,CA
3089,40-50,<2 yrs,Tax Preparation,168527,Sales Manager,1,2,NY
3090,30-40,10+ yrs,Estate Planning,21712,Consultant,1,3,CA
3091,30-40,10+ yrs,Retirement Planning,162226,Software Engineer,0,5,TX
3092,60+,5-10 yrs,Retirement Planning,352156,Financial Analyst,1,1,NJ
3093,30-40,10+ yrs,Retirement Planning,62676,Real Estate Agent,1,3,FL
3094,60+,10+ yrs,Socially Conscious Investing,26640,Sales Manager,1,3,CA
3095,<30,5-10 yrs,I don't know,58400,Accountant,0,4,NY
3096,40-50,10+ yrs,I don't know,8918,Student,1,3,FL
3097,60+,<2 yrs,Retirement Planning,63952,Consultant,1,1,TX
3098,<30,2-5 yrs,Tax Aware Investing,138533,Real Estate Agent,0,5,WA
3099,<30,5-10 yrs,Retirement Planning,64075,Marketing Manager,0,4,NJ
3100,30-40,10+ yrs,Estate Planning,51239,Doctor,0,4,NJ
3101,<30,10+ yrs,Retirement Planning,106384,Sales Manager,0,5,NY
3102,40-50,10+ yrs,Retirement Planning,113962,Financial Analyst,1,4,NJ
3103,60+,5-10 yrs,Retirement Planning,14854,Consultant,1,2,CA
3104,30-40,<2 yrs,Life Insurance,71678,Construction Manager,1,2,FL
3105,30-40,10+ yrs,Life Insurance,592666,Data Scientist,1,4,TX
3106,30-40,10+ yrs,Tax Preparation,19900,Teacher,0,3,FL
3107,40-50,2-5 yrs,Retirement Planning,61274,Government Employee,1,3,NY
3108,<30,5-10 yrs,I don't know,379865,Entrepreneur,1,4,TX
3109,40-50,10+ yrs,I don't know,178752,Real Estate Agent,0,4,NY
3110,40-50,10+ yrs,Retirement Planning,41686,Product Manager,0,3,NY
3111,40-50,5-10 yrs,Retirement Planning,79659,Student,1,3,IL
3112,30-40,5-10 yrs,Management of New Wealth,66045,Consultant,1,3,WA
3113,40-50,10+ yrs,Tax Aware Investing,33749,Government Employee,1,3,NJ
3114,<30,10+ yrs,Estate Planning,61893,Lawyer,0,5,TX
3115,<30,5-10 yrs,Management of New Wealth,51432,Nurse,0,5,NY
3116,60+,5-10 yrs,Management of New Wealth,73238,Accountant,1,2,NY
3117,40-50,10+ yrs,Retirement Planning,33740,Data Scientist,1,4,CA
3118,<30,2-5 yrs,Management of New Wealth,20974,Retired,0,3,WA
3119,30-40,2-5 yrs,I don't know,63757,Lawyer,0,3,TX
3120,<30,5-10 yrs,Retirement Planning,309776,Data Scientist,1,4,NJ
3121,30-40,5-10 yrs,Tax Preparation,71252,Nurse,1,2,IL
3122,30-40,10+ yrs,Tax Aware Investing,49097,Retired,0,4,FL
3123,<30,2-5 yrs,Tax Aware Investing,130441,Marketing Manager,1,4,WA
3124,30-40,10+ yrs,Management of New Wealth,57383,Software Engineer,0,4,CA
3125,40-50,5-10 yrs,Socially Conscious Investing,355481,Software Engineer,1,2,TX
3126,40-50,<2 yrs,Tax Aware Investing,65938,Teacher,1,1,WA
3127,40-50,2-5 yrs,Retirement Planning,124299,Teacher,1,4,FL
3128,<30,10+ yrs,Management of New Wealth,33552,Small Business Owner,0,5,CA
3129,60+,10+ yrs,Tax Preparation,104065,Lawyer,1,3,CA
3130,60+,2-5 yrs,Retirement Planning,84760,Retired,1,2,NJ
3131,60+,10+ yrs,Tax Preparation,62890,Sales Manager,1,3,NY
3132,60+,10+ yrs,Retirement Planning,42125,Financial Analyst,1,2,WA
3133,60+,10+ yrs,Management of New Wealth,37263,Lawyer,1,3,NY
3134,40-50,5-10 yrs,Estate Planning,85316,Construction Manager,1,3,FL
3135,<30,10+ yrs,Tax Preparation,116546,Financial Analyst,0,5,FL
3136,40-50,<2 yrs,I don't know,59015,Data Scientist,0,2,FL
3137,40-50,5-10 yrs,I don't know,85694,Retired,1,4,TX
3138,40-50,10+ yrs,Tax Aware Investing,63951,Doctor,1,4,WA
3139,40-50,5-10 yrs,Entrepreneurial Wealth Management,72306,Doctor,1,4,IL
3140,<30,5-10 yrs,Tax Aware Investing,55248,Product Manager,1,5,NJ
3141,30-40,2-5 yrs,I don't know,67250,Data Scientist,1,4,NY
3142,60+,10+ yrs,Retirement Planning,750306,Marketing Manager,1,3,NY
3143,40-50,10+ yrs,Retirement Planning,87594,Consultant,0,4,NY
3144,40-50,5-10 yrs,Tax Aware Investing,118274,Sales Manager,1,3,CA
3145,30-40,10+ yrs,Socially Conscious Investing,98146,Accountant,1,4,IL
3146,30-40,<2 yrs,Life Insurance,52232,Lawyer,0,2,TX
3147,60+,5-10 yrs,I don't know,212052,Student,1,3,NJ
